Customer ID,Document Type,Document ID,Reference,Document Date,Due Date,Payment Date,Arrear Days,Amount,Currency,Dispute,Dispute Date,Dispute Reason,Dispute Resolution Date,Dispute Resolution Time
10003,Invoice,1000248,1000248,02-02-2023,03-04-2023,24-05-2023,51,7496.08,EUR,No,,,,
10003,Invoice,1000280,1000280,20-03-2023,19-05-2023,14-05-2023,-5,3716.86,EUR,No,,,,
10003,Invoice,1000231,1000231,25-03-2023,24-05-2023,19-05-2023,-5,6648.96,EUR,No,,,,
10003,Invoice,1000235,1000235,03-04-2023,02-06-2023,24-08-2023,83,1289.31,EUR,Yes,17-05-2023,Delivery,22-08-2023,97
10003,Invoice,1000230,1000230,10-04-2023,09-06-2023,08-06-2023,-1,6546.01,EUR,No,,,,
10003,Invoice,1000274,1000274,23-05-2023,22-07-2023,07-07-2023,-15,2105.04,EUR,No,,,,
10003,Invoice,1000264,1000264,29-05-2023,28-07-2023,16-07-2023,-12,6170.6,EUR,No,,,,
10003,Invoice,1000281,1000281,03-06-2023,02-08-2023,05-08-2023,3,5452.2,EUR,Yes,18-07-2023,Billing,31-07-2023,13
10003,Invoice,1000242,1000242,10-06-2023,09-08-2023,08-08-2023,-1,3670.49,EUR,No,,,,
10003,Invoice,1000244,1000244,13-06-2023,12-08-2023,12-08-2023,0,7830.31,EUR,No,,,,
10003,Invoice,1000234,1000234,03-07-2023,01-09-2023,21-08-2023,-11,1474.01,EUR,No,,,,
10003,Invoice,1000246,1000246,17-07-2023,15-09-2023,26-11-2023,72,7667.27,EUR,Yes,13-09-2023,Product Defect,24-11-2023,72
10003,Invoice,1000247,1000247,20-07-2023,18-09-2023,10-09-2023,-8,9792.38,EUR,No,,,,
10003,Invoice,1000275,1000275,30-07-2023,28-09-2023,25-09-2023,-3,7784.75,EUR,No,,,,
10003,Credit Note,1006392,1000235,22-08-2023,22-08-2023,22-08-2023,0,-1289.31,EUR,No,,,,
10003,Invoice,1000266,1000266,05-09-2023,04-11-2023,01-11-2023,-3,7217.84,EUR,No,,,,
10003,Invoice,1000252,1000252,21-09-2023,20-11-2023,11-11-2023,-9,7749.3,EUR,No,,,,
10003,Invoice,1000227,1000227,28-09-2023,27-11-2023,22-11-2023,-5,8011.97,EUR,No,,,,
10003,Invoice,1000265,1000265,02-10-2023,01-12-2023,17-11-2023,-14,316.29,EUR,No,,,,
10003,Invoice,1000255,1000255,13-10-2023,12-12-2023,23-02-2024,73,8791.29,EUR,Yes,21-11-2023,Delivery,21-02-2024,92
10003,Invoice,1000279,1000279,18-10-2023,17-12-2023,03-12-2023,-14,2190.1,EUR,No,,,,
10003,Invoice,1000245,1000245,21-10-2023,20-12-2023,21-02-2024,63,8205.63,EUR,Yes,18-11-2023,Delivery,16-02-2024,90
10003,Invoice,1000239,1000239,24-10-2023,23-12-2023,20-01-2024,28,7363.39,EUR,No,,,,
10003,Invoice,1000251,1000251,25-10-2023,24-12-2023,22-12-2023,-2,1142.96,EUR,No,,,,
10003,Invoice,1000250,1000250,02-11-2023,01-01-2024,06-01-2024,5,3110.77,EUR,Yes,11-11-2023,Product Defect,04-01-2024,54
10003,Invoice,1000278,1000278,12-11-2023,11-01-2024,08-01-2024,-3,5762.54,EUR,No,,,,
10003,Invoice,1000226,1000226,08-12-2023,06-02-2024,01-02-2024,-5,5119.44,EUR,No,,,,
10003,Invoice,1000269,1000269,25-12-2023,23-02-2024,09-02-2024,-14,6330.9,EUR,No,,,,
10003,Invoice,1000271,1000271,13-02-2024,13-04-2024,10-04-2024,-3,7079.3,EUR,No,,,,
10003,Invoice,1000228,1000228,14-02-2024,14-04-2024,12-04-2024,-2,9634.02,EUR,No,,,,
10003,Invoice,1000259,1000259,18-02-2024,18-04-2024,11-04-2024,-7,2117.73,EUR,No,,,,
10003,Credit Note,1006394,1000255,21-02-2024,21-02-2024,21-02-2024,0,-8791.29,EUR,No,,,,
10003,Invoice,1000261,1000261,22-02-2024,22-04-2024,22-04-2024,0,3259.16,EUR,No,,,,
10003,Invoice,1000237,1000237,06-03-2024,05-05-2024,04-05-2024,-1,2785.84,EUR,No,,,,
10003,Invoice,1000220,1000220,26-03-2024,25-05-2024,16-05-2024,-9,7202.21,EUR,No,,,,
10003,Invoice,1000263,1000263,31-03-2024,30-05-2024,28-05-2024,-2,9937.27,EUR,No,,,,
10003,Invoice,1000224,1000224,03-04-2024,02-06-2024,02-06-2024,0,7478.2,EUR,No,,,,
10003,Invoice,1000243,1000243,12-04-2024,11-06-2024,23-06-2024,12,8288.67,EUR,Yes,08-05-2024,Product Defect,20-06-2024,43
10003,Invoice,1000276,1000276,17-04-2024,16-06-2024,13-06-2024,-3,1079.77,EUR,No,,,,
10003,Invoice,1000223,1000223,22-04-2024,21-06-2024,13-06-2024,-8,5092.18,EUR,No,,,,
10003,Invoice,1000277,1000277,30-04-2024,29-06-2024,20-06-2024,-9,1544.79,EUR,No,,,,
10003,Invoice,1000268,1000268,24-05-2024,23-07-2024,20-07-2024,-3,1759.6,EUR,No,,,,
10003,Invoice,1000254,1000254,10-06-2024,09-08-2024,30-07-2024,-10,9430.91,EUR,No,,,,
10003,Invoice,1000253,1000253,15-06-2024,14-08-2024,09-08-2024,-5,9554.08,EUR,No,,,,
10003,Credit Note,1006393,1000243,20-06-2024,20-06-2024,20-06-2024,0,-8288.67,EUR,No,,,,
10003,Invoice,1000233,1000233,23-06-2024,22-08-2024,22-08-2024,0,6231.16,EUR,No,,,,
10003,Invoice,1000273,1000273,09-07-2024,07-09-2024,16-08-2024,-22,8680.99,EUR,Yes,01-08-2024,Billing,12-08-2024,11
10003,Invoice,1000221,1000221,18-07-2024,16-09-2024,12-09-2024,-4,6213.25,EUR,No,,,,
10003,Invoice,1000283,1000283,29-07-2024,27-09-2024,14-09-2024,-13,4510.42,EUR,No,,,,
10003,Invoice,1000238,1000238,30-07-2024,28-09-2024,24-09-2024,-4,8394.98,EUR,No,,,,
10003,Invoice,1000262,1000262,05-08-2024,04-10-2024,18-09-2024,-16,3635.24,EUR,Yes,31-08-2024,Delivery,15-09-2024,15
10003,Invoice,1000270,1000270,07-08-2024,06-10-2024,28-10-2024,22,1452.68,EUR,Yes,21-09-2024,Product Defect,23-10-2024,32
10003,Invoice,1000232,1000232,11-08-2024,10-10-2024,30-09-2024,-10,6058.35,EUR,No,,,,
10003,Credit Note,1006398,1000273,12-08-2024,12-08-2024,12-08-2024,0,-8680.99,EUR,No,,,,
10003,Invoice,1000282,1000282,16-08-2024,15-10-2024,01-10-2024,-14,8053.35,EUR,No,,,,
10003,Invoice,1000260,1000260,18-08-2024,17-10-2024,08-10-2024,-9,4367.21,EUR,No,,,,
10003,Credit Note,1006395,1000262,15-09-2024,15-09-2024,15-09-2024,0,-3635.24,EUR,No,,,,
10003,Invoice,1000257,1000257,28-09-2024,27-11-2024,27-11-2024,0,2660.69,EUR,No,,,,
10003,Invoice,1000267,1000267,21-10-2024,20-12-2024,26-01-2025,37,1926.62,EUR,Yes,09-12-2024,Product Defect,21-01-2025,43
10003,Credit Note,1006397,1000270,23-10-2024,23-10-2024,23-10-2024,0,-1452.68,EUR,No,,,,
10003,Invoice,1000222,1000222,08-11-2024,07-01-2025,24-12-2024,-14,1267.13,EUR,No,,,,
10003,Invoice,1000258,1000258,17-11-2024,16-01-2025,01-01-2025,-15,5298.71,EUR,No,,,,
10003,Invoice,1000236,1000236,18-11-2024,17-01-2025,11-01-2025,-6,5339.08,EUR,No,,,,
10003,Invoice,1000256,1000256,27-11-2024,26-01-2025,12-01-2025,-14,3560.95,EUR,No,,,,
10003,Invoice,1000240,1000240,06-12-2024,04-02-2025,03-02-2025,-1,6947.07,EUR,No,,,,
10003,Invoice,1000229,1000229,21-12-2024,19-02-2025,14-02-2025,-5,3114.38,EUR,No,,,,
10003,Invoice,1000272,1000272,24-12-2024,22-02-2025,22-02-2025,0,9190.91,EUR,No,,,,
10003,Invoice,1000241,1000241,25-12-2024,23-02-2025,17-02-2025,-6,7698.05,EUR,No,,,,
10003,Credit Note,1006396,1000267,21-01-2025,21-01-2025,21-01-2025,0,-1926.62,EUR,No,,,,
10004,Invoice,1000357,1000357,17-01-2023,16-02-2023,09-02-2023,-7,5496.92,EUR,No,,,,
10004,Invoice,1000332,1000332,19-01-2023,18-02-2023,11-02-2023,-7,5441.15,EUR,No,,,,
10004,Invoice,1000360,1000360,07-02-2023,09-03-2023,07-03-2023,-2,8837.89,EUR,No,,,,
10004,Invoice,1000299,1000299,09-02-2023,11-03-2023,08-03-2023,-3,1639.13,EUR,No,,,,
10004,Invoice,1000327,1000327,11-02-2023,13-03-2023,03-03-2023,-10,4922.62,EUR,No,,,,
10004,Invoice,1000302,1000302,10-03-2023,09-04-2023,07-04-2023,-2,3171.49,EUR,No,,,,
10004,Invoice,1000330,1000330,13-03-2023,12-04-2023,01-04-2023,-11,340.38,EUR,No,,,,
10004,Invoice,1000297,1000297,14-03-2023,13-04-2023,08-04-2023,-5,9990.6,EUR,No,,,,
10004,Invoice,1000348,1000348,19-03-2023,18-04-2023,04-04-2023,-14,2671.66,EUR,No,,,,
10004,Invoice,1000324,1000324,24-03-2023,23-04-2023,14-04-2023,-9,6241.56,EUR,No,,,,
10004,Invoice,1000292,1000292,13-04-2023,13-05-2023,17-05-2023,4,2299.41,EUR,Yes,26-04-2023,Pricing,15-05-2023,19
10004,Invoice,1000342,1000342,25-04-2023,25-05-2023,16-05-2023,-9,2897.54,EUR,No,,,,
10004,Invoice,1000340,1000340,06-05-2023,05-06-2023,22-05-2023,-14,2723.35,EUR,No,,,,
10004,Invoice,1000291,1000291,17-05-2023,16-06-2023,07-06-2023,-9,9353.03,EUR,No,,,,
10004,Invoice,1000358,1000358,30-05-2023,29-06-2023,19-06-2023,-10,5298.29,EUR,No,,,,
10004,Invoice,1000354,1000354,26-06-2023,26-07-2023,16-07-2023,-10,8712.02,EUR,No,,,,
10004,Invoice,1000319,1000319,29-06-2023,29-07-2023,18-07-2023,-11,7585.56,EUR,Yes,06-07-2023,Delivery,16-07-2023,10
10004,Invoice,1000304,1000304,12-07-2023,11-08-2023,04-08-2023,-7,1285.18,EUR,No,,,,
10004,Invoice,1000307,1000307,18-07-2023,17-08-2023,09-08-2023,-8,6298.34,EUR,No,,,,
10004,Invoice,1000343,1000343,18-07-2023,17-08-2023,06-08-2023,-11,5519.62,EUR,No,,,,
10004,Invoice,1000337,1000337,21-08-2023,20-09-2023,14-09-2023,-6,4006.71,EUR,No,,,,
10004,Invoice,1000338,1000338,16-09-2023,16-10-2023,14-10-2023,-2,5148.79,EUR,No,,,,
10004,Invoice,1000294,1000294,10-10-2023,09-11-2023,24-11-2023,15,4338.25,EUR,No,,,,
10004,Invoice,1000344,1000344,27-10-2023,26-11-2023,13-11-2023,-13,2400.33,EUR,No,,,,
10004,Invoice,1000315,1000315,07-11-2023,07-12-2023,30-11-2023,-7,7566.64,EUR,No,,,,
10004,Invoice,1000303,1000303,10-11-2023,10-12-2023,30-11-2023,-10,7122.4,EUR,No,,,,
10004,Invoice,1000351,1000351,20-11-2023,20-12-2023,07-12-2023,-13,2541.69,EUR,No,,,,
10004,Invoice,1000345,1000345,26-11-2023,26-12-2023,11-03-2024,76,9958.21,EUR,Yes,01-12-2023,Delivery,10-03-2024,100
10004,Invoice,1000322,1000322,27-11-2023,27-12-2023,27-12-2023,0,9700.71,EUR,No,,,,
10004,Invoice,1000312,1000312,02-12-2023,01-01-2024,21-12-2023,-11,9627.56,EUR,No,,,,
10004,Invoice,1000359,1000359,10-12-2023,09-01-2024,03-01-2024,-6,6402.71,EUR,No,,,,
10004,Invoice,1000293,1000293,14-12-2023,13-01-2024,07-01-2024,-6,5193.69,EUR,No,,,,
10004,Invoice,1000309,1000309,16-12-2023,15-01-2024,10-01-2024,-5,7579.97,EUR,No,,,,
10004,Invoice,1000335,1000335,24-12-2023,23-01-2024,12-01-2024,-11,207.75,EUR,No,,,,
10004,Invoice,1000326,1000326,25-12-2023,24-01-2024,21-01-2024,-3,5529.13,EUR,No,,,,
10004,Invoice,1000349,1000349,31-12-2023,30-01-2024,24-03-2024,54,1545.47,EUR,Yes,23-01-2024,Billing,22-03-2024,59
10004,Invoice,1000300,1000300,01-01-2024,31-01-2024,21-01-2024,-10,1300.23,EUR,No,,,,
10004,Invoice,1000301,1000301,04-01-2024,03-02-2024,19-01-2024,-15,7882.97,EUR,No,,,,
10004,Invoice,1000288,1000288,20-01-2024,19-02-2024,08-02-2024,-11,2327.8,EUR,No,,,,
10004,Invoice,1000287,1000287,21-01-2024,20-02-2024,21-03-2024,30,5326.65,EUR,Yes,16-02-2024,Pricing,18-03-2024,31
10004,Invoice,1000306,1000306,28-01-2024,27-02-2024,22-02-2024,-5,4432.05,EUR,No,,,,
10004,Invoice,1000285,1000285,31-01-2024,01-03-2024,23-02-2024,-7,3809.42,EUR,No,,,,
10004,Invoice,1000325,1000325,09-02-2024,10-03-2024,20-04-2024,41,6125.71,EUR,Yes,01-03-2024,Delivery,18-04-2024,48
10004,Invoice,1000296,1000296,25-02-2024,26-03-2024,17-03-2024,-9,8151.57,EUR,No,,,,
10004,Invoice,1000321,1000321,28-02-2024,29-03-2024,27-03-2024,-2,3999.71,EUR,No,,,,
10004,Invoice,1000347,1000347,25-03-2024,24-04-2024,20-04-2024,-4,279.62,EUR,No,,,,
10004,Invoice,1000353,1000353,16-04-2024,16-05-2024,14-05-2024,-2,7794.13,EUR,No,,,,
10004,Invoice,1000317,1000317,20-04-2024,20-05-2024,11-05-2024,-9,9322.61,EUR,No,,,,
10004,Invoice,1000316,1000316,16-05-2024,15-06-2024,12-06-2024,-3,1018.52,EUR,No,,,,
10004,Invoice,1000289,1000289,20-05-2024,19-06-2024,10-06-2024,-9,8465.1,EUR,No,,,,
10004,Invoice,1000320,1000320,30-05-2024,29-06-2024,28-06-2024,-1,792.81,EUR,No,,,,
10004,Invoice,1000298,1000298,31-05-2024,30-06-2024,19-06-2024,-11,8227.76,EUR,No,,,,
10004,Invoice,1000331,1000331,10-06-2024,10-07-2024,01-07-2024,-9,6803.97,EUR,No,,,,
10004,Invoice,1000323,1000323,16-06-2024,16-07-2024,09-09-2024,55,6470.75,EUR,No,,,,
10004,Invoice,1000355,1000355,16-06-2024,16-07-2024,14-07-2024,-2,8075.58,EUR,No,,,,
10004,Invoice,1000305,1000305,20-06-2024,20-07-2024,20-07-2024,0,501.26,EUR,No,,,,
10004,Invoice,1000313,1000313,22-06-2024,22-07-2024,13-07-2024,-9,8346.24,EUR,No,,,,
10004,Invoice,1000336,1000336,05-07-2024,04-08-2024,15-08-2024,11,8162.22,EUR,Yes,24-07-2024,Billing,13-08-2024,20
10004,Invoice,1000352,1000352,06-07-2024,05-08-2024,01-08-2024,-4,898.32,EUR,No,,,,
10004,Invoice,1000346,1000346,10-07-2024,09-08-2024,25-07-2024,-15,5513.05,EUR,No,,,,
10004,Invoice,1000329,1000329,26-07-2024,25-08-2024,13-08-2024,-12,9603.7,EUR,No,,,,
10004,Invoice,1000310,1000310,04-08-2024,03-09-2024,20-08-2024,-14,5615.19,EUR,No,,,,
10004,Invoice,1000356,1000356,10-08-2024,09-09-2024,31-08-2024,-9,745.92,EUR,No,,,,
10004,Credit Note,1006399,1000336,13-08-2024,13-08-2024,13-08-2024,0,-8162.22,EUR,No,,,,
10004,Invoice,1000308,1000308,20-08-2024,19-09-2024,22-10-2024,33,6063.68,EUR,No,,,,
10004,Invoice,1000284,1000284,22-08-2024,21-09-2024,13-09-2024,-8,483.64,EUR,No,,,,
10004,Invoice,1000290,1000290,26-08-2024,25-09-2024,15-09-2024,-10,1631.89,EUR,No,,,,
10004,Invoice,1000333,1000333,30-08-2024,29-09-2024,24-09-2024,-5,384.79,EUR,No,,,,
10004,Invoice,1000311,1000311,01-09-2024,01-10-2024,29-10-2024,28,814.29,EUR,Yes,14-09-2024,Delivery,28-10-2024,44
10004,Invoice,1000314,1000314,05-09-2024,05-10-2024,27-09-2024,-8,2926.66,EUR,No,,,,
10004,Invoice,1000295,1000295,14-09-2024,14-10-2024,08-10-2024,-6,2203.98,EUR,No,,,,
10004,Invoice,1000341,1000341,27-09-2024,27-10-2024,08-01-2025,73,7592.67,EUR,Yes,17-10-2024,Pricing,07-01-2025,82
10004,Invoice,1000286,1000286,10-11-2024,10-12-2024,27-11-2024,-13,2101.94,EUR,No,,,,
10004,Invoice,1000350,1000350,11-11-2024,11-12-2024,26-11-2024,-15,4551.37,EUR,No,,,,
10004,Invoice,1000318,1000318,12-11-2024,12-12-2024,07-12-2024,-5,768.03,EUR,No,,,,
10004,Invoice,1000328,1000328,29-11-2024,29-12-2024,11-02-2025,44,4584.32,EUR,No,,,,
10004,Invoice,1000334,1000334,06-12-2024,05-01-2025,02-01-2025,-3,4761.34,EUR,No,,,,
10004,Invoice,1000339,1000339,24-12-2024,23-01-2025,20-01-2025,-3,7263.66,EUR,No,,,,
10004,Credit Note,1006400,1000341,07-01-2025,07-01-2025,07-01-2025,0,-7592.67,EUR,No,,,,
10005,Invoice,1000424,1000424,01-01-2023,31-01-2023,31-01-2023,0,2348.01,EUR,No,,,,
10005,Invoice,1000425,1000425,01-01-2023,31-01-2023,25-01-2023,-6,1176.36,EUR,No,,,,
10005,Invoice,1000422,1000422,16-01-2023,15-02-2023,12-02-2023,-3,2521.1,EUR,No,,,,
10005,Invoice,1000380,1000380,22-01-2023,21-02-2023,17-02-2023,-4,734.25,EUR,No,,,,
10005,Invoice,1000433,1000433,24-01-2023,23-02-2023,23-02-2023,0,2697.76,EUR,No,,,,
10005,Invoice,1000361,1000361,13-02-2023,15-03-2023,04-03-2023,-11,1354.61,EUR,No,,,,
10005,Invoice,1000393,1000393,21-02-2023,23-03-2023,12-03-2023,-11,3250.59,EUR,No,,,,
10005,Invoice,1000383,1000383,23-02-2023,25-03-2023,13-03-2023,-12,8452.62,EUR,No,,,,
10005,Invoice,1000372,1000372,13-03-2023,12-04-2023,05-04-2023,-7,3689.84,EUR,No,,,,
10005,Invoice,1000404,1000404,07-04-2023,07-05-2023,25-04-2023,-12,2433.24,EUR,No,,,,
10005,Invoice,1000429,1000429,16-04-2023,16-05-2023,04-05-2023,-12,6819.59,EUR,No,,,,
10005,Invoice,1000394,1000394,24-04-2023,24-05-2023,24-05-2023,0,7953.36,EUR,No,,,,
10005,Invoice,1000434,1000434,26-04-2023,26-05-2023,24-05-2023,-2,9704.26,EUR,No,,,,
10005,Invoice,1000367,1000367,05-05-2023,04-06-2023,28-05-2023,-7,6022.16,EUR,No,,,,
10005,Invoice,1000411,1000411,07-05-2023,06-06-2023,31-05-2023,-6,2616.83,EUR,No,,,,
10005,Invoice,1000420,1000420,19-05-2023,18-06-2023,11-06-2023,-7,4740.14,EUR,No,,,,
10005,Invoice,1000386,1000386,23-05-2023,22-06-2023,13-06-2023,-9,8766.45,EUR,No,,,,
10005,Invoice,1000414,1000414,26-05-2023,25-06-2023,10-06-2023,-15,7408.9,EUR,No,,,,
10005,Invoice,1000413,1000413,29-05-2023,28-06-2023,27-06-2023,-1,3008.02,EUR,No,,,,
10005,Invoice,1000410,1000410,10-06-2023,10-07-2023,10-07-2023,0,5830.97,EUR,No,,,,
10005,Invoice,1000371,1000371,21-06-2023,21-07-2023,11-07-2023,-10,1956.82,EUR,No,,,,
10005,Invoice,1000373,1000373,25-06-2023,25-07-2023,15-07-2023,-10,6359.63,EUR,No,,,,
10005,Invoice,1000387,1000387,28-06-2023,28-07-2023,25-07-2023,-3,182.37,EUR,No,,,,
10005,Invoice,1000407,1000407,29-06-2023,29-07-2023,22-07-2023,-7,4488.6,EUR,No,,,,
10005,Invoice,1000377,1000377,02-07-2023,01-08-2023,13-10-2023,73,9649.35,EUR,Yes,30-07-2023,Delivery,11-10-2023,73
10005,Invoice,1000405,1000405,03-08-2023,02-09-2023,31-08-2023,-2,6628.75,EUR,No,,,,
10005,Invoice,1000438,1000438,20-08-2023,19-09-2023,22-10-2023,33,5610.73,EUR,Yes,04-09-2023,Billing,18-10-2023,44
10005,Invoice,1000418,1000418,22-09-2023,22-10-2023,21-10-2023,-1,8507.41,EUR,No,,,,
10005,Invoice,1000415,1000415,25-09-2023,25-10-2023,14-10-2023,-11,2962.37,EUR,No,,,,
10005,Invoice,1000400,1000400,01-10-2023,31-10-2023,22-10-2023,-9,5744.66,EUR,No,,,,
10005,Invoice,1000385,1000385,21-10-2023,20-11-2023,07-11-2023,-13,9056.68,EUR,No,,,,
10005,Invoice,1000406,1000406,12-11-2023,12-12-2023,30-11-2023,-12,8301.52,EUR,No,,,,
10005,Invoice,1000439,1000439,14-11-2023,14-12-2023,30-11-2023,-14,8393.33,EUR,No,,,,
10005,Invoice,1000421,1000421,17-11-2023,17-12-2023,15-01-2024,29,8058.71,EUR,Yes,13-12-2023,Billing,11-01-2024,29
10005,Invoice,1000378,1000378,18-11-2023,18-12-2023,21-01-2024,34,8892.51,EUR,Yes,28-11-2023,Billing,18-01-2024,51
10005,Invoice,1000436,1000436,20-11-2023,20-12-2023,17-12-2023,-3,954.43,EUR,No,,,,
10005,Invoice,1000369,1000369,30-11-2023,30-12-2023,21-12-2023,-9,9358.96,EUR,No,,,,
10005,Invoice,1000423,1000423,01-12-2023,31-12-2023,23-01-2024,23,2026.75,EUR,Yes,23-12-2023,Delivery,21-01-2024,29
10005,Invoice,1000431,1000431,13-12-2023,12-01-2024,12-01-2024,0,3350.49,EUR,No,,,,
10005,Invoice,1000381,1000381,22-12-2023,21-01-2024,28-03-2024,67,4380.11,EUR,Yes,13-01-2024,Product Defect,25-03-2024,72
10005,Invoice,1000435,1000435,30-12-2023,29-01-2024,17-01-2024,-12,6638.66,EUR,No,,,,
10005,Credit Note,1006402,1000421,11-01-2024,11-01-2024,11-01-2024,0,-8058.71,EUR,No,,,,
10005,Invoice,1000366,1000366,16-01-2024,15-02-2024,12-03-2024,26,6331.33,EUR,Yes,10-02-2024,Delivery,09-03-2024,28
10005,Invoice,1000379,1000379,24-01-2024,23-02-2024,11-02-2024,-12,3396.73,EUR,No,,,,
10005,Invoice,1000419,1000419,01-02-2024,02-03-2024,18-02-2024,-13,6846.71,EUR,No,,,,
10005,Invoice,1000397,1000397,02-02-2024,03-03-2024,03-03-2024,0,4481.36,EUR,No,,,,
10005,Invoice,1000374,1000374,09-02-2024,10-03-2024,26-02-2024,-13,9042.36,EUR,No,,,,
10005,Invoice,1000426,1000426,04-03-2024,03-04-2024,28-03-2024,-6,9168.85,EUR,No,,,,
10005,Invoice,1000416,1000416,10-03-2024,09-04-2024,09-07-2024,91,8482.78,EUR,Yes,04-04-2024,Billing,07-07-2024,94
10005,Invoice,1000363,1000363,29-03-2024,28-04-2024,23-06-2024,56,1392.26,EUR,Yes,03-04-2024,Billing,19-06-2024,77
10005,Invoice,1000384,1000384,02-04-2024,02-05-2024,13-05-2024,11,7594.16,EUR,Yes,07-04-2024,Pricing,08-05-2024,31
10005,Invoice,1000408,1000408,15-04-2024,15-05-2024,19-07-2024,65,3383.32,EUR,Yes,10-05-2024,Delivery,16-07-2024,67
10005,Invoice,1000389,1000389,09-05-2024,08-06-2024,27-05-2024,-12,3806.67,EUR,No,,,,
10005,Invoice,1000409,1000409,09-05-2024,08-06-2024,24-05-2024,-15,2748.14,EUR,No,,,,
10005,Invoice,1000412,1000412,10-05-2024,09-06-2024,25-05-2024,-15,2813.97,EUR,No,,,,
10005,Invoice,1000365,1000365,29-05-2024,28-06-2024,16-06-2024,-12,5151.93,EUR,No,,,,
10005,Invoice,1000402,1000402,24-06-2024,24-07-2024,13-07-2024,-11,6474.78,EUR,No,,,,
10005,Invoice,1000395,1000395,26-06-2024,26-07-2024,22-07-2024,-4,6502.7,EUR,No,,,,
10005,Invoice,1000364,1000364,28-06-2024,28-07-2024,15-07-2024,-13,7646.99,EUR,No,,,,
10005,Credit Note,1006401,1000408,16-07-2024,16-07-2024,16-07-2024,0,-3383.32,EUR,No,,,,
10005,Invoice,1000437,1000437,05-08-2024,04-09-2024,26-08-2024,-9,3060.53,EUR,No,,,,
10005,Invoice,1000390,1000390,06-08-2024,05-09-2024,27-11-2024,83,6765.38,EUR,Yes,23-08-2024,Delivery,26-11-2024,95
10005,Invoice,1000362,1000362,10-08-2024,09-09-2024,03-09-2024,-6,3864.24,EUR,No,,,,
10005,Invoice,1000370,1000370,13-08-2024,12-09-2024,13-09-2024,1,2109.15,EUR,No,,,,
10005,Invoice,1000382,1000382,16-08-2024,15-09-2024,15-09-2024,0,3235.67,EUR,No,,,,
10005,Invoice,1000396,1000396,29-08-2024,28-09-2024,28-09-2024,0,6677.36,EUR,No,,,,
10005,Invoice,1000376,1000376,31-08-2024,30-09-2024,15-09-2024,-15,4714.07,EUR,No,,,,
10005,Invoice,1000391,1000391,01-09-2024,01-10-2024,11-11-2024,41,937.33,EUR,No,,,,
10005,Invoice,1000427,1000427,05-09-2024,05-10-2024,04-10-2024,-1,8502.81,EUR,No,,,,
10005,Invoice,1000430,1000430,17-09-2024,17-10-2024,07-10-2024,-10,2542.95,EUR,No,,,,
10005,Invoice,1000375,1000375,18-09-2024,18-10-2024,11-10-2024,-7,3599.49,EUR,No,,,,
10005,Invoice,1000392,1000392,13-10-2024,12-11-2024,28-10-2024,-15,9458.4,EUR,No,,,,
10005,Invoice,1000399,1000399,16-10-2024,15-11-2024,07-11-2024,-8,3224.32,EUR,No,,,,
10005,Invoice,1000441,1000441,16-10-2024,15-11-2024,08-11-2024,-7,7855.58,EUR,No,,,,
10005,Invoice,1000388,1000388,19-10-2024,18-11-2024,09-11-2024,-9,4915.6,EUR,No,,,,
10005,Invoice,1000401,1000401,30-10-2024,29-11-2024,18-11-2024,-11,4382.91,EUR,No,,,,
10005,Invoice,1000403,1000403,05-11-2024,05-12-2024,05-12-2024,0,8158.75,EUR,No,,,,
10005,Invoice,1000398,1000398,12-11-2024,12-12-2024,06-12-2024,-6,8275.97,EUR,No,,,,
10005,Invoice,1000440,1000440,19-11-2024,19-12-2024,16-12-2024,-3,5680.61,EUR,No,,,,
10005,Invoice,1000417,1000417,02-12-2024,01-01-2025,23-12-2024,-9,5345.26,EUR,No,,,,
10005,Invoice,1000368,1000368,05-12-2024,04-01-2025,04-01-2025,0,4963.89,EUR,No,,,,
10005,Invoice,1000432,1000432,11-12-2024,10-01-2025,26-01-2025,16,4511.22,EUR,Yes,20-12-2024,Billing,24-01-2025,35
10005,Invoice,1000428,1000428,17-12-2024,16-01-2025,11-01-2025,-5,5165.57,EUR,No,,,,
10005,Credit Note,1006403,1000432,24-01-2025,24-01-2025,24-01-2025,0,-4511.22,EUR,No,,,,
10006,Invoice,1000450,1000450,06-01-2023,07-03-2023,05-03-2023,-2,7697.54,EUR,No,,,,
10006,Invoice,1000443,1000443,30-01-2023,31-03-2023,31-03-2023,0,8888.74,EUR,No,,,,
10006,Invoice,1000465,1000465,31-01-2023,01-04-2023,17-03-2023,-15,2988.49,EUR,No,,,,
10006,Invoice,1000459,1000459,09-03-2023,08-05-2023,06-05-2023,-2,6740.39,EUR,No,,,,
10006,Invoice,1000471,1000471,13-03-2023,12-05-2023,27-05-2023,15,917.21,EUR,Yes,23-04-2023,Pricing,25-05-2023,32
10006,Invoice,1000491,1000491,16-03-2023,15-05-2023,01-05-2023,-14,522.53,EUR,No,,,,
10006,Invoice,1000484,1000484,19-03-2023,18-05-2023,16-05-2023,-2,2003.69,EUR,No,,,,
10006,Invoice,1000472,1000472,27-03-2023,26-05-2023,17-05-2023,-9,1652.15,EUR,No,,,,
10006,Invoice,1000464,1000464,31-03-2023,30-05-2023,20-05-2023,-10,9157.25,EUR,No,,,,
10006,Invoice,1000447,1000447,18-04-2023,17-06-2023,11-06-2023,-6,7207.58,EUR,No,,,,
